date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM,DOW,PYPL,KHC
Feb 2015,0.46,0.01,0.22,0.16,0.01,0.05,0.54,0.0,0.11,0.01,0.0,0.0,0.71,0.43,0.08,0.0,0.01,0.0,0.0,0.82,0.72,0.0,0.07,0.0,0.0,0.06,0.69,0.05,0.0,0.15,0.0,0.83,0.0,0.0,0.0,0.0,0.75,0.0,0.02,0.07,0.02,0.69,0.33,0.34,0.42,0.56,0.02,0.02,0.0,0.0,0.0,0.01,0.39,0.08,0.0,0.0,0.44,0.79,0.01,0.0,0.01,0.51,0.07,0.03,0.57,0.0,0.7,0.01,0.04,0.0,0.03,0.02,0.01,0.65,0.04,0.13,0.19,0.0,0.0,0.0,0.0,0.79,0.01,0.84,0.01,0.02,0.0,0.08,0.01,0.0,0.01,0.3,0.42,0.75,0.01,0.0,0.0,0.01,0.07,0.0,0.0
Mar 2015,0.42,0.01,0.24,0.16,0.02,0.05,0.49,0.0,0.1,0.01,0.0,0.0,0.73,0.54,0.08,0.0,0.01,0.0,0.0,0.85,0.73,0.0,0.08,0.0,0.0,0.07,0.71,0.05,0.0,0.15,0.0,0.86,0.0,0.0,0.0,0.0,0.73,0.0,0.02,0.07,0.02,0.66,0.32,0.35,0.49,0.54,0.02,0.02,0.0,0.0,0.0,0.01,0.39,0.08,0.0,0.0,0.46,0.84,0.01,0.0,0.01,0.49,0.08,0.03,0.61,0.0,0.72,0.0,0.04,0.0,0.02,0.02,0.01,0.73,0.03,0.13,0.19,0.0,0.01,0.0,0.0,0.89,0.01,0.88,0.0,0.02,0.0,0.07,0.01,0.01,0.01,0.27,0.43,0.78,0.01,0.0,0.0,0.01,0.07,0.0,0.0
Apr 2015,0.43,0.01,0.23,0.13,0.01,0.04,0.54,0.0,0.1,0.02,0.0,0.0,0.71,0.49,0.08,0.0,0.01,0.0,0.0,0.82,0.7,0.0,0.08,0.0,0.0,0.11,0.74,0.05,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.0,0.78,0.0,0.03,0.07,0.02,0.66,0.3,0.33,0.44,0.56,0.02,0.02,0.0,0.0,0.0,0.01,0.4,0.08,0.0,0.0,0.46,0.85,0.01,0.0,0.01,0.49,0.07,0.03,0.58,0.0,0.72,0.01,0.04,0.0,0.02,0.01,0.01,0.73,0.03,0.13,0.19,0.0,0.0,0.0,0.0,0.87,0.02,0.9,0.0,0.02,0.0,0.08,0.01,0.01,0.01,0.28,0.4,0.85,0.01,0.0,0.0,0.01,0.07,0.0,0.0
May 2015,0.38,0.01,0.24,0.13,0.01,0.04,0.51,0.0,0.09,0.01,0.0,0.0,0.72,0.55,0.08,0.0,0.01,0.0,0.0,0.78,0.72,0.0,0.08,0.0,0.0,0.08,0.72,0.05,0.0,0.17,0.0,0.87,0.0,0.0,0.0,0.0,0.74,0.0,0.02,0.07,0.02,0.66,0.3,0.32,0.58,0.55,0.02,0.02,0.0,0.0,0.0,0.01,0.39,0.08,0.0,0.01,0.44,0.89,0.01,0.0,0.01,0.65,0.07,0.03,0.65,0.0,0.78,0.0,0.04,0.0,0.03,0.01,0.01,0.8,0.04,0.14,0.2,0.0,0.0,0.0,0.0,0.87,0.01,0.91,0.0,0.02,0.0,0.08,0.01,0.0,0.01,0.29,0.4,0.82,0.01,0.0,0.0,0.01,0.06,0.0,0.0
Jun 2015,0.31,0.01,0.24,0.13,0.01,0.05,0.51,0.0,0.1,0.01,0.0,0.0,0.76,0.87,0.08,0.0,0.01,0.0,0.0,0.79,0.72,0.0,0.07,0.0,0.0,0.08,0.72,0.04,0.0,0.16,0.0,0.88,0.0,0.0,0.0,0.0,0.74,0.0,0.02,0.07,0.02,0.66,0.28,0.29,0.47,0.57,0.02,0.02,0.0,0.0,0.0,0.01,0.38,0.08,0.0,0.0,0.47,0.86,0.01,0.0,0.01,0.5,0.08,0.03,0.62,0.0,0.71,0.0,0.04,0.0,0.03,0.01,0.01,0.68,0.04,0.16,0.2,0.0,0.0,0.0,0.0,0.85,0.01,0.9,0.0,0.04,0.01,0.06,0.01,0.0,0.01,0.29,0.39,0.73,0.01,0.0,0.0,0.01,0.06,0.0,0.0
Jul 2015,0.43,0.01,0.24,0.12,0.02,0.05,0.55,0.0,0.11,0.02,0.0,0.0,0.8,0.91,0.08,0.0,0.01,0.0,0.0,0.78,0.71,0.0,0.07,0.0,0.0,0.08,0.75,0.04,0.0,0.16,0.0,0.84,0.0,0.0,0.0,0.0,0.73,0.0,0.02,0.07,0.02,0.65,0.29,0.3,0.45,0.61,0.02,0.02,0.0,0.0,0.0,0.01,0.42,0.08,0.0,0.01,0.46,0.87,0.02,0.0,0.01,0.52,0.07,0.03,0.7,0.0,0.67,0.01,0.04,0.01,0.02,0.01,0.01,0.67,0.03,0.16,0.21,0.0,0.01,0.0,0.0,0.85,0.01,0.89,0.0,0.06,0.0,0.07,0.01,0.0,0.01,0.29,0.42,0.72,0.01,0.0,0.0,0.01,0.07,0.0,0.0
Aug 2015,0.51,0.01,0.23,0.12,0.01,0.05,0.57,0.0,0.1,0.02,0.0,0.0,0.72,0.46,0.09,0.0,0.01,0.0,0.0,0.79,0.73,0.0,0.07,0.0,0.0,0.08,0.76,0.04,0.0,0.15,0.0,0.85,0.0,0.0,0.0,0.0,0.7,0.0,0.02,0.07,0.02,0.64,0.29,0.3,0.52,0.63,0.02,0.02,0.0,0.0,0.0,0.0,0.43,0.07,0.0,0.01,0.47,0.89,0.01,0.0,0.01,0.51,0.08,0.03,0.66,0.0,0.75,0.01,0.04,0.01,0.02,0.02,0.01,0.68,0.03,0.14,0.2,0.0,0.01,0.0,0.0,0.9,0.01,0.91,0.01,0.04,0.0,0.08,0.01,0.0,0.01,0.29,0.43,0.74,0.01,0.0,0.0,0.01,0.12,0.0,0.0
Sep 2015,0.42,0.01,0.22,0.11,0.01,0.04,0.5,0.0,0.1,0.01,0.0,0.0,0.71,0.47,0.08,0.0,0.01,0.0,0.0,0.84,0.72,0.0,0.08,0.0,0.0,0.08,0.73,0.04,0.0,0.16,0.0,0.91,0.0,0.0,0.0,0.0,0.72,0.0,0.03,0.07,0.02,0.69,0.3,0.32,0.48,0.6,0.02,0.02,0.0,0.0,0.0,0.0,0.44,0.07,0.0,0.01,0.43,0.87,0.01,0.0,0.01,0.46,0.08,0.03,0.64,0.0,0.71,0.0,0.04,0.01,0.03,0.02,0.01,0.67,0.03,0.14,0.21,0.0,0.0,0.0,0.0,0.88,0.01,0.84,0.01,0.05,0.0,0.06,0.01,0.01,0.01,0.3,0.41,0.76,0.01,0.0,0.0,0.01,0.11,0.0,0.0
Oct 2015,0.39,0.01,0.22,0.1,0.01,0.04,0.51,0.0,0.1,0.02,0.0,0.0,0.69,0.43,0.09,0.0,0.01,0.0,0.0,0.82,0.78,0.0,0.07,0.0,0.0,0.08,0.72,0.05,0.0,0.16,0.0,0.91,0.0,0.0,0.0,0.0,0.69,0.0,0.03,0.07,0.02,0.67,0.31,0.32,0.5,0.65,0.02,0.02,0.0,0.0,0.0,0.01,0.41,0.08,0.0,0.0,0.43,0.85,0.01,0.0,0.01,0.5,0.08,0.03,0.61,0.0,0.71,0.01,0.04,0.01,0.03,0.02,0.01,0.7,0.03,0.14,0.22,0.0,0.0,0.0,0.0,0.9,0.01,0.86,0.01,0.04,0.01,0.07,0.01,0.01,0.01,0.29,0.42,0.76,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Nov 2015,0.29,0.01,0.22,0.09,0.01,0.04,0.56,0.0,0.1,0.02,0.0,0.0,0.63,0.43,0.08,0.0,0.01,0.0,0.0,0.81,0.75,0.0,0.08,0.0,0.0,0.09,0.65,0.05,0.0,0.16,0.0,0.87,0.0,0.0,0.0,0.0,0.65,0.0,0.02,0.08,0.01,0.64,0.29,0.3,0.42,0.61,0.02,0.02,0.0,0.0,0.0,0.0,0.4,0.08,0.0,0.0,0.4,0.77,0.01,0.0,0.01,0.52,0.08,0.04,0.53,0.0,0.67,0.0,0.04,0.0,0.03,0.02,0.01,0.66,0.03,0.13,0.2,0.0,0.0,0.0,0.0,0.87,0.01,0.86,0.01,0.03,0.01,0.06,0.01,0.01,0.01,0.28,0.4,0.7,0.01,0.0,0.0,0.01,0.07,0.0,0.0
Dec 2015,0.27,0.01,0.21,0.09,0.02,0.04,0.58,0.0,0.09,0.02,0.0,0.0,0.67,0.42,0.08,0.0,0.01,0.0,0.0,0.8,0.75,0.0,0.09,0.0,0.0,0.08,0.68,0.04,0.0,0.18,0.0,0.84,0.0,0.0,0.0,0.0,0.64,0.0,0.02,0.07,0.01,0.69,0.28,0.3,0.45,0.64,0.02,0.02,0.0,0.0,0.0,0.0,0.4,0.08,0.0,0.01,0.41,0.82,0.01,0.0,0.01,0.52,0.07,0.04,0.58,0.0,0.68,0.0,0.05,0.0,0.04,0.02,0.01,0.87,0.03,0.13,0.2,0.0,0.0,0.0,0.0,0.86,0.01,0.87,0.0,0.03,0.0,0.04,0.01,0.0,0.01,0.41,0.44,0.73,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Jan 2016,0.51,0.01,0.22,0.09,0.01,0.04,0.48,0.0,0.09,0.03,0.0,0.0,0.72,0.48,0.08,0.0,0.01,0.0,0.0,0.77,0.75,0.0,0.07,0.0,0.0,0.07,0.71,0.04,0.0,0.15,0.0,0.88,0.0,0.0,0.0,0.0,0.73,0.0,0.02,0.07,0.02,0.67,0.25,0.27,0.43,0.63,0.02,0.02,0.0,0.0,0.0,0.01,0.43,0.08,0.0,0.0,0.47,0.85,0.01,0.0,0.01,0.52,0.07,0.05,0.59,0.0,0.71,0.01,0.04,0.01,0.04,0.01,0.01,0.67,0.03,0.13,0.2,0.0,0.0,0.0,0.0,0.89,0.01,0.78,0.0,0.02,0.0,0.05,0.01,0.0,0.01,0.28,0.39,0.74,0.01,0.0,0.0,0.01,0.11,0.0,0.0
Feb 2016,0.34,0.01,0.22,0.09,0.01,0.05,0.47,0.0,0.09,0.02,0.0,0.0,0.69,0.43,0.09,0.0,0.01,0.0,0.0,0.8,0.74,0.0,0.08,0.0,0.0,0.07,0.74,0.05,0.0,0.15,0.0,0.89,0.0,0.0,0.0,0.0,0.71,0.0,0.03,0.07,0.02,0.66,0.26,0.28,0.47,0.61,0.02,0.02,0.0,0.0,0.0,0.01,0.41,0.08,0.0,0.0,0.46,0.87,0.01,0.0,0.01,0.48,0.08,0.08,0.61,0.0,0.71,0.0,0.04,0.01,0.03,0.02,0.01,0.71,0.04,0.14,0.2,0.0,0.0,0.0,0.0,0.89,0.01,0.86,0.0,0.03,0.0,0.09,0.01,0.01,0.01,0.27,0.38,0.78,0.01,0.0,0.0,0.01,0.11,0.0,0.0
Mar 2016,0.34,0.01,0.22,0.09,0.02,0.04,0.45,0.0,0.09,0.02,0.0,0.0,0.73,0.52,0.08,0.0,0.01,0.0,0.0,0.81,0.68,0.0,0.08,0.0,0.0,0.06,0.72,0.05,0.0,0.16,0.0,0.88,0.0,0.0,0.0,0.0,0.68,0.0,0.03,0.07,0.01,0.68,0.25,0.27,0.45,0.59,0.02,0.02,0.0,0.0,0.0,0.01,0.38,0.08,0.0,0.0,0.46,0.87,0.01,0.0,0.01,0.49,0.07,0.09,0.61,0.0,0.73,0.0,0.04,0.0,0.03,0.02,0.01,0.59,0.04,0.14,0.2,0.0,0.0,0.0,0.0,0.93,0.01,0.84,0.0,0.03,0.0,0.08,0.01,0.01,0.01,0.27,0.35,0.88,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Apr 2016,0.41,0.01,0.22,0.09,0.01,0.04,0.45,0.0,0.09,0.03,0.0,0.0,0.74,0.53,0.08,0.0,0.01,0.0,0.0,0.8,0.72,0.0,0.08,0.0,0.0,0.06,0.73,0.05,0.0,0.15,0.0,0.95,0.0,0.0,0.0,0.0,0.69,0.0,0.02,0.07,0.02,0.68,0.26,0.27,0.47,0.6,0.02,0.02,0.0,0.0,0.0,0.01,0.4,0.09,0.0,0.0,0.47,0.86,0.01,0.0,0.01,0.45,0.08,0.1,0.63,0.0,0.72,0.01,0.04,0.01,0.03,0.02,0.01,0.64,0.04,0.15,0.2,0.0,0.0,0.0,0.0,0.93,0.02,0.85,0.0,0.02,0.0,0.13,0.01,0.01,0.01,0.27,0.35,0.76,0.01,0.0,0.0,0.01,0.08,0.0,0.0
May 2016,0.42,0.01,0.23,0.09,0.01,0.04,0.47,0.0,0.09,0.03,0.0,0.0,0.73,0.58,0.09,0.0,0.01,0.0,0.0,0.81,0.72,0.0,0.09,0.0,0.0,0.06,0.8,0.05,0.0,0.16,0.0,0.95,0.0,0.0,0.0,0.0,0.71,0.0,0.02,0.07,0.01,0.7,0.24,0.27,0.47,0.65,0.01,0.02,0.0,0.0,0.0,0.0,0.4,0.09,0.0,0.01,0.47,0.97,0.02,0.0,0.01,0.64,0.08,0.05,0.63,0.0,0.77,0.0,0.04,0.0,0.03,0.03,0.01,0.72,0.05,0.16,0.2,0.0,0.0,0.0,0.0,0.9,0.01,0.87,0.01,0.02,0.0,0.08,0.01,0.0,0.01,0.28,0.36,0.76,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Jun 2016,0.32,0.01,0.22,0.1,0.01,0.04,0.53,0.0,0.09,0.02,0.0,0.0,0.75,0.85,0.09,0.0,0.01,0.0,0.0,0.81,0.69,0.0,0.07,0.0,0.0,0.07,0.73,0.05,0.0,0.17,0.0,0.88,0.0,0.0,0.0,0.0,0.71,0.0,0.02,0.07,0.02,0.69,0.24,0.25,0.43,0.65,0.01,0.02,0.0,0.0,0.0,0.01,0.43,0.1,0.0,0.0,0.48,0.88,0.01,0.0,0.01,0.54,0.08,0.03,0.65,0.0,0.67,0.01,0.04,0.0,0.03,0.03,0.02,0.6,0.04,0.17,0.24,0.0,0.01,0.0,0.0,0.93,0.01,0.91,0.01,0.05,0.01,0.09,0.01,0.0,0.01,0.29,0.36,0.76,0.01,0.0,0.0,0.01,0.1,0.0,0.0
Jul 2016,0.36,0.01,0.21,0.09,0.01,0.04,0.48,0.0,0.1,0.03,0.0,0.0,0.79,0.97,0.09,0.0,0.01,0.0,0.0,0.77,0.75,0.0,0.07,0.0,0.0,0.09,0.73,0.04,0.0,0.17,0.0,0.84,0.0,0.0,0.0,0.0,0.69,0.0,0.02,0.07,0.02,0.65,0.23,0.25,0.41,0.69,0.02,0.02,0.0,0.0,0.0,0.01,0.46,0.09,0.0,0.01,0.48,0.87,0.01,0.0,0.01,0.49,0.07,0.03,0.69,0.0,0.7,0.01,0.05,0.01,0.02,0.03,0.01,0.63,0.03,0.17,0.21,0.0,0.01,0.0,0.0,0.94,0.01,0.91,0.01,0.05,0.0,0.09,0.01,0.0,0.01,0.29,0.36,0.68,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Aug 2016,0.32,0.01,0.2,0.09,0.01,0.04,0.48,0.0,0.09,0.02,0.0,0.0,0.75,0.49,0.08,0.0,0.01,0.0,0.0,0.75,0.71,0.0,0.07,0.0,0.0,0.06,0.71,0.04,0.0,0.17,0.0,0.86,0.0,0.0,0.0,0.0,0.67,0.0,0.02,0.07,0.02,0.66,0.22,0.24,0.44,0.73,0.01,0.02,0.0,0.0,0.0,0.0,0.46,0.09,0.0,0.01,0.43,0.89,0.01,0.0,0.01,0.47,0.07,0.03,0.71,0.0,0.7,0.0,0.05,0.0,0.03,0.04,0.01,0.64,0.03,0.15,0.21,0.0,0.0,0.0,0.0,0.93,0.02,0.83,0.0,0.05,0.0,0.07,0.01,0.0,0.01,0.29,0.35,0.68,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Sep 2016,0.38,0.01,0.2,0.09,0.01,0.04,0.47,0.0,0.09,0.02,0.0,0.0,0.7,0.43,0.09,0.0,0.01,0.0,0.0,0.86,0.76,0.0,0.08,0.0,0.0,0.07,0.74,0.05,0.0,0.17,0.0,0.86,0.0,0.0,0.0,0.0,0.63,0.0,0.02,0.07,0.02,0.68,0.23,0.24,0.47,0.84,0.01,0.02,0.0,0.0,0.0,0.01,0.45,0.07,0.0,0.0,0.46,0.87,0.01,0.0,0.01,0.51,0.07,0.05,0.63,0.0,0.82,0.0,0.05,0.0,0.03,0.03,0.01,0.69,0.03,0.15,0.22,0.0,0.0,0.0,0.0,0.94,0.02,0.92,0.01,0.04,0.0,0.07,0.01,0.01,0.01,0.29,0.36,0.68,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Oct 2016,0.34,0.01,0.2,0.09,0.01,0.04,0.48,0.0,0.08,0.03,0.0,0.0,0.74,0.42,0.08,0.0,0.01,0.0,0.0,0.81,0.79,0.0,0.07,0.0,0.0,0.07,0.73,0.05,0.0,0.17,0.0,0.92,0.0,0.0,0.0,0.0,0.67,0.0,0.02,0.07,0.02,0.63,0.23,0.26,0.41,0.87,0.01,0.02,0.0,0.0,0.0,0.01,0.42,0.09,0.0,0.0,0.45,0.89,0.01,0.0,0.01,0.48,0.07,0.06,0.63,0.0,1.0,0.01,0.05,0.01,0.03,0.03,0.01,0.64,0.03,0.13,0.2,0.0,0.0,0.0,0.0,0.95,0.02,0.86,0.0,0.03,0.01,0.09,0.01,0.01,0.01,0.28,0.36,0.7,0.01,0.0,0.0,0.01,0.07,0.0,0.0
Nov 2016,0.28,0.01,0.22,0.09,0.01,0.04,0.48,0.0,0.09,0.03,0.0,0.0,0.71,0.41,0.09,0.0,0.01,0.0,0.0,0.81,0.74,0.0,0.08,0.0,0.0,0.06,0.74,0.05,0.0,0.17,0.0,0.84,0.0,0.0,0.0,0.0,0.62,0.0,0.02,0.07,0.02,0.66,0.22,0.23,0.47,0.89,0.01,0.02,0.0,0.0,0.0,0.01,0.43,0.09,0.0,0.0,0.44,0.83,0.01,0.0,0.01,0.48,0.07,0.09,0.57,0.0,0.69,0.0,0.05,0.0,0.03,0.06,0.01,0.57,0.04,0.13,0.25,0.0,0.0,0.0,0.0,0.96,0.01,0.85,0.0,0.03,0.01,0.08,0.01,0.01,0.01,0.29,0.36,0.71,0.01,0.0,0.0,0.01,0.13,0.0,0.0
Dec 2016,0.21,0.01,0.21,0.09,0.01,0.04,0.53,0.0,0.08,0.02,0.0,0.0,0.67,0.39,0.08,0.0,0.01,0.0,0.0,0.81,0.74,0.0,0.08,0.0,0.0,0.06,0.67,0.04,0.0,0.2,0.0,0.77,0.0,0.0,0.0,0.0,0.61,0.0,0.02,0.07,0.02,0.63,0.23,0.23,0.4,0.94,0.01,0.01,0.0,0.0,0.0,0.01,0.44,0.08,0.0,0.0,0.41,0.84,0.01,0.0,0.01,0.51,0.07,0.08,0.59,0.0,0.68,0.0,0.06,0.0,0.03,0.08,0.01,0.55,0.03,0.13,0.22,0.0,0.0,0.0,0.0,0.94,0.01,0.85,0.01,0.02,0.01,0.07,0.01,0.0,0.01,0.37,0.39,0.71,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Jan 2017,0.25,0.01,0.2,0.09,0.01,0.04,0.51,0.0,0.09,0.03,0.0,0.0,0.66,0.37,0.08,0.0,0.01,0.0,0.0,0.78,0.75,0.0,0.07,0.0,0.0,0.06,0.8,0.04,0.0,0.17,0.0,0.78,0.0,0.0,0.0,0.0,0.6,0.0,0.03,0.07,0.02,0.68,0.2,0.23,0.41,0.88,0.01,0.02,0.0,0.0,0.0,0.01,0.42,0.08,0.0,0.0,0.49,0.81,0.01,0.0,0.01,0.53,0.07,0.06,0.59,0.0,0.75,0.01,0.05,0.0,0.03,0.07,0.01,0.58,0.04,0.15,0.23,0.0,0.0,0.0,0.0,0.91,0.01,0.79,0.0,0.02,0.01,0.09,0.01,0.0,0.01,0.29,0.37,0.71,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Feb 2017,0.35,0.01,0.21,0.09,0.01,0.04,0.6,0.0,0.09,0.03,0.0,0.0,0.68,0.4,0.09,0.0,0.01,0.0,0.0,0.85,0.72,0.0,0.08,0.0,0.0,0.06,0.85,0.05,0.0,0.17,0.0,0.85,0.0,0.0,0.0,0.0,0.59,0.0,0.02,0.07,0.02,0.66,0.2,0.22,0.42,0.87,0.01,0.02,0.0,0.0,0.0,0.01,0.44,0.08,0.0,0.0,0.49,0.89,0.01,0.0,0.01,0.49,0.09,0.04,0.6,0.0,0.74,0.0,0.05,0.0,0.03,0.1,0.01,0.55,0.04,0.15,0.24,0.0,0.01,0.0,0.0,0.97,0.01,0.83,0.0,0.03,0.01,0.12,0.01,0.01,0.01,0.27,0.36,0.7,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Mar 2017,0.27,0.01,0.21,0.1,0.02,0.05,0.55,0.0,0.1,0.02,0.0,0.0,0.72,0.44,0.09,0.0,0.01,0.0,0.0,0.8,0.71,0.0,0.08,0.0,0.0,0.06,0.83,0.05,0.0,0.17,0.0,0.85,0.0,0.0,0.0,0.0,0.58,0.0,0.02,0.07,0.01,0.69,0.19,0.21,0.4,0.9,0.02,0.02,0.0,0.0,0.0,0.01,0.46,0.08,0.0,0.0,0.52,0.9,0.02,0.0,0.01,0.48,0.08,0.03,0.62,0.0,0.76,0.0,0.05,0.0,0.03,0.07,0.02,0.55,0.04,0.16,0.22,0.0,0.0,0.0,0.0,0.9,0.02,0.88,0.01,0.02,0.01,0.09,0.01,0.01,0.01,0.29,0.35,0.72,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Apr 2017,0.21,0.01,0.19,0.09,0.01,0.04,0.51,0.0,0.09,0.04,0.0,0.0,0.67,0.44,0.09,0.0,0.01,0.0,0.0,0.81,0.69,0.0,0.08,0.0,0.0,0.06,0.84,0.05,0.0,0.16,0.0,0.82,0.0,0.0,0.0,0.0,0.56,0.0,0.02,0.07,0.01,0.67,0.19,0.21,0.42,0.89,0.01,0.02,0.0,0.0,0.0,0.01,0.48,0.08,0.0,0.0,0.5,0.84,0.06,0.0,0.01,0.48,0.08,0.03,0.63,0.0,0.75,0.01,0.05,0.0,0.03,0.06,0.01,0.54,0.03,0.16,0.21,0.0,0.0,0.0,0.0,0.98,0.02,0.9,0.0,0.03,0.01,0.13,0.01,0.01,0.01,0.26,0.33,0.71,0.01,0.0,0.0,0.01,0.08,0.0,0.0
May 2017,0.39,0.01,0.21,0.09,0.01,0.04,0.5,0.0,0.1,0.04,0.0,0.0,0.72,0.46,0.09,0.0,0.01,0.0,0.0,0.77,0.7,0.0,0.08,0.0,0.0,0.06,0.8,0.05,0.0,0.17,0.0,0.85,0.0,0.0,0.0,0.0,0.51,0.0,0.02,0.07,0.02,0.65,0.19,0.21,0.39,0.91,0.01,0.02,0.0,0.0,0.0,0.01,0.47,0.07,0.0,0.01,0.47,0.89,0.02,0.0,0.01,0.65,0.08,0.03,0.64,0.0,0.78,0.01,0.06,0.0,0.03,0.12,0.01,0.52,0.03,0.18,0.23,0.0,0.0,0.0,0.0,0.92,0.02,0.89,0.01,0.02,0.01,0.13,0.01,0.0,0.01,0.28,0.32,0.69,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Jun 2017,0.29,0.01,0.2,0.09,0.02,0.04,0.52,0.0,0.09,0.05,0.0,0.0,0.8,0.74,0.09,0.0,0.01,0.0,0.0,0.75,0.69,0.0,0.09,0.0,0.0,0.06,0.79,0.05,0.0,0.17,0.0,0.83,0.0,0.0,0.0,0.0,0.52,0.0,0.02,0.07,0.02,0.64,0.17,0.19,0.43,0.96,0.01,0.02,0.0,0.0,0.0,0.01,0.47,0.08,0.0,0.0,0.47,0.87,0.02,0.0,0.01,0.54,0.08,0.03,0.66,0.0,0.73,0.01,0.06,0.0,0.03,0.13,0.02,0.57,0.04,0.19,0.22,0.0,0.0,0.0,0.0,0.91,0.02,0.91,0.01,0.05,0.01,0.15,0.01,0.0,0.01,0.3,0.31,0.63,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Jul 2017,0.24,0.01,0.2,0.09,0.02,0.04,0.51,0.0,0.1,0.05,0.0,0.0,0.77,0.75,0.09,0.0,0.01,0.0,0.0,0.79,0.74,0.0,0.07,0.0,0.0,0.06,0.76,0.04,0.0,0.17,0.0,0.81,0.0,0.0,0.0,0.0,0.53,0.0,0.02,0.08,0.02,0.58,0.17,0.19,0.45,1.0,0.01,0.02,0.0,0.0,0.0,0.01,0.56,0.07,0.0,0.0,0.51,0.85,0.02,0.0,0.01,0.56,0.08,0.03,0.66,0.0,0.74,0.01,0.06,0.01,0.02,0.1,0.02,0.55,0.03,0.2,0.23,0.0,0.01,0.0,0.0,0.91,0.02,0.91,0.01,0.06,0.01,0.16,0.01,0.0,0.01,0.28,0.32,0.66,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Aug 2017,0.36,0.01,0.2,0.09,0.01,0.04,0.5,0.0,0.09,0.05,0.0,0.0,0.7,0.36,0.09,0.0,0.01,0.0,0.0,0.79,0.71,0.0,0.08,0.0,0.0,0.06,0.78,0.04,0.0,0.17,0.0,0.82,0.0,0.0,0.0,0.0,0.45,0.0,0.03,0.07,0.02,0.61,0.17,0.18,0.45,0.95,0.01,0.02,0.0,0.0,0.0,0.01,0.54,0.07,0.0,0.0,0.49,0.83,0.01,0.0,0.01,0.67,0.08,0.03,0.67,0.0,0.72,0.01,0.06,0.0,0.02,0.14,0.01,0.57,0.03,0.16,0.23,0.0,0.0,0.0,0.0,0.94,0.02,0.89,0.01,0.04,0.01,0.12,0.01,0.0,0.01,0.3,0.33,0.66,0.01,0.0,0.0,0.01,0.09,0.0,0.0
Sep 2017,0.34,0.01,0.2,0.09,0.02,0.04,0.47,0.0,0.1,0.03,0.0,0.0,0.71,0.36,0.09,0.0,0.01,0.0,0.0,0.83,0.74,0.0,0.08,0.0,0.0,0.06,0.76,0.04,0.0,0.16,0.0,0.85,0.0,0.0,0.0,0.0,0.49,0.0,0.02,0.07,0.02,0.62,0.17,0.19,0.44,0.86,0.01,0.02,0.0,0.0,0.0,0.01,0.46,0.07,0.0,0.0,0.46,0.83,0.01,0.0,0.01,0.53,0.08,0.03,0.6,0.0,0.69,0.01,0.06,0.0,0.03,0.11,0.02,0.57,0.03,0.16,0.24,0.0,0.0,0.0,0.0,0.89,0.02,0.87,0.0,0.05,0.01,0.08,0.01,0.01,0.01,0.3,0.32,0.64,0.01,0.0,0.0,0.01,0.08,0.0,0.0
Oct 2017,0.27,0.01,0.21,0.09,0.02,0.04,0.49,0.0,0.09,0.05,0.0,0.0,0.64,0.36,0.09,0.0,0.01,0.0,0.0,0.84,0.72,0.0,0.08,0.0,0.0,0.06,0.76,0.05,0.0,0.17,0.0,0.84,0.0,0.0,0.0,0.0,0.46,0.0,0.02,0.07,0.02,0.66,0.17,0.19,0.47,0.8,0.01,0.02,0.0,0.0,0.0,0.01,0.44,0.09,0.0,0.0,0.5,0.77,0.02,0.0,0.01,0.54,0.08,0.03,0.59,0.0,0.69,0.01,0.06,0.01,0.03,0.11,0.01,0.58,0.03,0.15,0.24,0.0,0.0,0.0,0.0,0.85,0.02,0.86,0.0,0.04,0.01,0.1,0.01,0.01,0.01,0.29,0.33,0.66,0.01,0.0,0.0,0.01,0.08,0.0,0.0
