Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2004-12-01,0.9711465239524841,45.47391891479492,2.2144999504089355,36.69487380981445,36.23883819580078,29.510236740112305,4.222902297973633,12.990551948547363,25.24180793762207,22.196495056152344,,77.44256591796875,26.59769630432129,21.617929458618164,52.095428466796875,13.519881248474121,36.446407318115234,22.900264739990234,11.533625602722168,18.76786994934082,38.423465728759766,14.966512680053711,18.57952117919922,8.939817428588867,31.82744598388672,23.063617706298828,35.31083297729492,,13.654520034790039,11.706245422363281
2005-01-01,1.1596450805664062,44.1199836730957,2.1610000133514404,34.72896194458008,35.41984939575195,26.965063095092773,3.415215492248535,12.129892349243164,26.150352478027344,23.06344985961914,,80.278564453125,25.676671981811523,21.965913772583008,49.368568420410156,12.976540565490723,37.1819953918457,21.914051055908203,11.492076873779297,18.96105194091797,39.49559783935547,13.241519927978516,18.273576736450195,8.551934242248535,30.75843048095703,23.496423721313477,35.65979766845703,,11.996160507202148,11.641440391540527
2005-02-01,1.3529702425003052,43.673397064208984,1.7589999437332153,35.326717376708984,38.47883605957031,28.892187118530273,4.003530502319336,11.713016510009766,29.842161178588867,22.507604598999023,,81.18197631835938,24.904993057250977,23.180818557739258,48.924652099609375,13.866687774658203,37.69921875,21.644115447998047,11.854920387268066,19.36497688293457,39.2989616394043,14.964570045471191,17.494800567626953,8.583524703979492,30.81513214111328,23.984636306762695,36.566341400146484,,12.242015838623047,11.465933799743652
2005-03-01,1.2567600011825562,41.26324462890625,1.7135000228881836,33.513092041015625,41.11394119262695,27.794858932495117,3.7367942333221436,12.029038429260254,28.224021911621094,23.144004821777344,,82.06990051269531,23.797269821166992,22.83731460571289,48.38266372680664,13.47513484954834,38.762779235839844,20.489377975463867,11.54193115234375,18.229310989379883,40.31973648071289,15.28084659576416,16.85825538635254,8.224190711975098,30.76289176940918,22.989442825317383,38.25909423828125,,12.082056045532227,11.132682800292969
2005-04-01,1.0875638723373413,41.26324462890625,1.6180000305175781,34.46198654174805,41.85941696166992,26.7644100189209,3.5971944332122803,11.612154960632324,25.16976547241211,21.267026901245117,,79.68222045898438,22.06656837463379,21.947383880615234,40.44065475463867,13.643362998962402,39.6112174987793,21.01641273498535,12.110933303833008,17.158023834228516,35.981449127197266,16.19465446472168,17.64641571044922,7.593526363372803,31.430383682250977,22.536535263061523,37.922325134277344,,12.184154510498047,10.503728866577148
2005-05-01,1.1991546154022217,44.361000061035156,1.7755000591278076,35.21399688720703,44.93979263305664,28.74032211303711,5.0455451011657715,13.044346809387207,26.031339645385742,22.104820251464844,,72.92385864257812,24.549604415893555,22.235843658447266,40.001197814941406,15.638815879821777,38.728153228759766,21.382652282714844,12.442695617675781,18.112224578857422,36.066139221191406,15.497173309326172,17.995162963867188,8.126386642456055,32.17665481567383,23.845922470092773,38.98564529418945,,12.179106712341309,10.523785591125488
2005-06-01,1.1101837158203125,42.858184814453125,1.6545000076293945,34.80856704711914,46.607582092285156,29.106760025024414,5.105373382568359,12.829177856445312,27.310482025146484,20.284238815307617,,76.30450439453125,24.268848419189453,22.610042572021484,39.39076232910156,15.144391059875488,37.699989318847656,21.12546157836914,11.639759063720703,16.24480438232422,34.20589828491211,14.713723182678223,17.38053321838379,8.561380386352539,30.77638816833496,24.884614944458008,41.84256362915039,,11.893394470214844,10.774303436279297
2005-07-01,1.2863167524337769,56.546451568603516,2.257499933242798,36.0461311340332,46.614654541015625,32.92719268798828,5.870680809020996,12.876242637634277,28.33121109008789,20.65479278564453,,80.38823699951172,27.213045120239258,24.24576187133789,44.306636810302734,15.796265602111816,37.09679412841797,21.01780128479004,12.278365135192871,18.246871948242188,35.483306884765625,15.013802528381348,17.91930389404297,8.296777725219727,32.45669174194336,27.877412796020508,41.97096633911133,,11.78324031829834,11.031368255615234
2005-08-01,1.4141944646835327,56.63861083984375,2.134999990463257,36.20341491699219,47.327884674072266,34.051658630371094,4.816201686859131,11.847491264343262,29.986835479736328,20.292287826538086,,83.34809875488281,25.2178897857666,23.628507614135742,42.79896926879883,14.969779968261719,36.76618957519531,20.467180252075195,12.345703125,18.996170043945312,33.66181182861328,13.645834922790527,19.157773971557617,7.812636852264404,32.535186767578125,27.237789154052734,41.32895278930664,,11.392123222351074,10.050060272216797
2005-09-01,1.6168687343597412,56.47557067871094,2.265000104904175,37.64524841308594,48.164005279541016,36.05215072631836,5.763488292694092,12.049208641052246,31.848350524902344,19.43838882446289,,91.1446762084961,23.913419723510742,23.273115158081055,42.68904113769531,14.388779640197754,36.89188003540039,20.4913387298584,12.11843204498291,19.604999542236328,34.912010192871094,13.331862449645996,18.05666732788086,8.086885452270508,34.86916732788086,28.415708541870117,45.1007194519043,,11.385157585144043,9.826213836669922
2005-10-01,1.7369054555892944,53.60464859008789,1.9930000305175781,37.265472412109375,45.81782913208008,32.27204895019531,6.229652404785156,11.733183860778809,28.079486846923828,19.63172721862793,,94.73558044433594,25.731679916381836,21.225080490112305,43.572410583496094,13.717494010925293,36.507102966308594,22.115907669067383,12.079830169677734,18.49859046936035,36.15886688232422,13.82672119140625,18.035615921020508,8.33504867553711,32.83425521850586,28.669416427612305,46.45695877075195,,10.974189758300781,10.608813285827637
2005-11-01,2.0454399585723877,57.36871337890625,2.4230000972747803,38.593666076660156,48.3341064453125,35.61756134033203,7.93975305557251,11.793703079223633,28.19755744934082,20.082843780517578,,96.8770523071289,26.195650100708008,22.67732810974121,47.3080940246582,15.573734283447266,35.99990463256836,23.332820892333984,12.05441665649414,19.815732955932617,37.34861755371094,14.404882431030273,19.425119400024414,8.459010124206543,33.708473205566406,29.624435424804688,48.037906646728516,,11.279662132263184,10.889108657836914
2005-12-01,2.1681900024414062,55.90137481689453,2.3575000762939453,38.623687744140625,49.977378845214844,35.61140060424805,7.989610195159912,11.511299133300781,28.155376434326172,19.309494018554688,,95.93802642822266,25.4416561126709,23.248992919921875,43.847591400146484,14.619781494140625,35.221458435058594,24.211225509643555,11.457368850708008,20.144577026367188,37.078792572021484,15.785500526428223,18.40520668029785,8.606769561767578,34.11520004272461,28.440214157104492,49.86759567260742,,10.62362289428711,10.4944486618042
2006-01-01,2.277369976043701,51.66942596435547,2.240999937057495,39.36674499511719,48.60415267944336,41.855873107910156,10.233181953430176,12.486255645751953,29.449806213378906,20.605693817138672,,106.10946655273438,25.485647201538086,23.979228973388672,43.36750411987305,12.452590942382812,33.7211799621582,24.247825622558594,11.761494636535645,20.915233612060547,34.806217193603516,17.12039566040039,19.81287384033203,8.04200553894043,34.9109001159668,29.03925895690918,47.68478775024414,,11.166790962219238,10.371171951293945
2006-02-01,2.0656471252441406,53.50542449951172,1.871999979019165,40.53252029418945,51.72062683105469,45.228580474853516,8.687609672546387,13.609148025512695,28.011533737182617,22.787569046020508,,106.33818817138672,26.49125099182129,25.558286666870117,42.80206298828125,12.066001892089844,33.7856559753418,25.309852600097656,11.929189682006836,20.855487823486328,35.20810317993164,17.299043655395508,18.911970138549805,8.621188163757324,35.4929313659668,27.50347137451172,46.72981262207031,,12.04049301147461,10.202476501464844
2006-03-01,1.8916244506835938,51.57018280029297,1.8265000581741333,39.53202438354492,55.682472229003906,44.442604064941406,9.056553840637207,14.57066535949707,28.980836868286133,22.706151962280273,,118.13180541992188,26.58551597595215,26.839176177978516,44.10205078125,11.45229721069336,34.9023323059082,25.617464065551758,11.900765419006348,20.52691650390625,36.441829681396484,17.4826602935791,19.21615982055664,8.454289436340332,34.13078308105469,26.741954803466797,44.827877044677734,,12.169121742248535,10.625336647033691
2006-04-01,2.122951030731201,47.99040222167969,1.7604999542236328,40.4798698425293,59.62663269042969,46.87485885620117,8.737467765808105,14.08654499053955,30.505632400512695,22.763147354125977,,120.63805389404297,25.186365127563477,26.669748306274414,44.032527923583984,11.758315086364746,34.54281234741211,27.918365478515625,12.013418197631836,20.652372360229492,41.131263732910156,17.268718719482422,17.05514144897461,8.145278930664062,34.47426986694336,28.328205108642578,39.93794250488281,,11.801116943359375,10.165757179260254
2006-05-01,1.8026536703109741,47.91240692138672,1.7304999828338623,40.98603439331055,59.48372268676758,45.291507720947266,7.356424331665039,13.23261547088623,29.89072608947754,24.831043243408203,,113.84495544433594,24.0446720123291,25.84140968322754,42.72771453857422,10.604838371276855,35.49169158935547,26.44713020324707,12.606077194213867,19.81599998474121,40.27907180786133,16.70179557800293,15.995818138122559,7.992997646331787,32.30734634399414,28.32176399230957,35.296993255615234,,11.28354549407959,10.937840461730957
2006-06-01,1.7272534370422363,46.23949432373047,1.934000015258789,40.12650680541992,58.726505279541016,46.24142074584961,6.645959854125977,13.131753921508789,31.292207717895508,24.423974990844727,,113.4527359008789,22.574993133544922,25.42266273498535,41.22917175292969,11.2389497756958,35.53407669067383,26.050168991088867,12.316908836364746,20.072885513305664,39.09493637084961,18.489158630371094,16.519027709960938,8.061675071716309,33.111305236816406,28.682064056396484,35.95537567138672,,12.1078462600708,10.912771224975586
2006-07-01,2.0496621131896973,49.41523361206055,1.344499945640564,39.25189208984375,55.5073127746582,44.00013732910156,6.406645774841309,12.022314071655273,33.16793441772461,24.171592712402344,,115.20246887207031,21.981801986694336,24.413312911987305,41.54581069946289,10.647430419921875,37.0937385559082,28.295461654663086,12.83249568939209,21.142250061035156,34.07555389404297,20.438058853149414,17.057842254638672,7.877744197845459,33.468624114990234,29.64739227294922,38.404361724853516,,12.227154731750488,10.081339836120605
2006-08-01,2.0463438034057617,48.22431945800781,1.5414999723434448,39.72484588623047,53.7005729675293,41.373260498046875,8.595375061035156,14.785829544067383,32.472103118896484,24.13903045654297,,112.3812484741211,21.715810775756836,24.42593002319336,43.45645523071289,11.576122283935547,38.34501266479492,28.551395416259766,12.921884536743164,21.446937561035156,34.70480728149414,20.58016586303711,18.22055435180664,8.05324649810791,37.06903839111328,28.417469024658203,41.71244812011719,,12.87548542022705,10.13117790222168
2006-09-01,2.3217039108276367,50.705360412597656,1.6059999465942383,42.40140151977539,56.75043487548828,41.030303955078125,8.944375991821289,15.451493263244629,32.96039962768555,25.164833068847656,,127.89456939697266,22.969743728637695,25.95511245727539,44.1524543762207,12.237215042114258,38.73455047607422,29.364299774169922,12.884392738342285,23.37057876586914,36.25529479980469,21.462942123413086,19.461753845214844,8.737317085266113,37.11693572998047,30.352964401245117,39.50436782836914,,13.589159965515137,11.215590476989746
2006-10-01,2.445358991622925,53.810211181640625,1.9045000076293945,43.70943069458008,57.47736358642578,37.85637283325195,9.727132797241211,16.22474479675293,34.1495361328125,25.612607955932617,,143.48358154296875,23.743864059448242,26.729324340820312,49.75098419189453,12.695286750793457,40.20184326171875,29.664432525634766,13.56658935546875,25.04332160949707,38.4085807800293,23.266033172607422,20.429506301879883,9.179686546325684,37.9613151550293,33.29253387451172,39.167144775390625,,13.54157829284668,11.206493377685547
2006-11-01,2.7644498348236084,50.358028411865234,2.0169999599456787,44.516719818115234,63.717369079589844,38.84818649291992,9.722146987915039,18.093984603881836,36.75138473510742,26.907073974609375,,147.55355834960938,24.15092658996582,27.275081634521484,49.530067443847656,12.730986595153809,39.313114166259766,29.14661979675293,13.598531723022461,25.07319450378418,39.68497848510742,22.799890518188477,20.892040252685547,9.886048316955566,37.79020309448242,33.73529815673828,39.40800857543945,,13.417970657348633,10.483345985412598
2006-12-01,2.558760404586792,48.42280197143555,1.9730000495910645,45.99506759643555,64.16736602783203,38.40978240966797,9.086467742919922,18.37639617919922,37.64442825317383,27.90032196044922,,151.0,25.697702407836914,28.86039161682129,52.51807403564453,12.105381965637207,39.60112762451172,30.418785095214844,14.10454273223877,27.129470825195312,38.18107986450195,22.333759307861328,21.320470809936523,9.894043922424316,38.680931091308594,34.95943832397461,43.141658782958984,,14.301239013671875,10.501543998718262
2007-01-01,2.5856029987335205,49.88308334350586,1.8834999799728394,44.137672424316406,64.68743896484375,40.12580490112305,10.92619800567627,17.89898681640625,37.3116569519043,28.892349243164062,,160.70301818847656,26.068830490112305,29.147464752197266,53.599239349365234,12.529816627502441,40.06901550292969,32.075138092041016,13.996382713317871,27.141712188720703,36.402587890625,23.11635971069336,22.03448486328125,9.890695571899414,39.04204177856445,33.27691650390625,41.96135711669922,,14.792793273925781,10.884976387023926
