Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLA.PA,STM.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,VIV.PA
2005-09-01,13.536720275878906,42.58869171142578,23.539833068847656,22.510412216186523,24.545717239379883,23.586511611938477,21.982938766479492,21.260061264038086,6.344784736633301,17.665000915527344,3.728712320327759,,24.8249568939209,15.396238327026367,9.000654220581055,2.917558431625366,41.25367736816406,25.40966033935547,44.69666290283203,,47.63754653930664,6.508335590362549,30.14691162109375,45.74877166748047,6.935489177703857,14.729143142700195,48.03036880493164,52.56481170654297,48.52130126953125,12.997998237609863,32.472137451171875,27.669662475585938,,,18.823558807373047,17.379274368286133,20.345726013183594,,14.879497528076172,0.9763023257255554
2005-10-01,13.420750617980957,42.67595672607422,23.339826583862305,22.052570343017578,23.286956787109375,23.586511611938477,21.30530548095703,20.124174118041992,6.6206440925598145,16.074777603149414,3.7356505393981934,,24.752904891967773,16.391597747802734,8.298591613769531,2.9508066177368164,41.38402557373047,23.6402530670166,44.875831604003906,,46.908390045166016,5.997043132781982,26.578046798706055,43.54829025268555,6.2965407371521,15.352123260498047,47.70341110229492,50.0770149230957,44.48812484741211,12.0137357711792,31.551111221313477,26.420879364013672,,,19.640106201171875,16.31793975830078,18.76000213623047,,14.718451499938965,0.9446694850921631
2005-11-01,14.545049667358398,-11.012262344360352,23.60137367248535,23.98311996459961,23.888973236083984,25.03971290588379,21.190452575683594,22.080781936645508,7.172366142272949,16.66648292541504,4.079906463623047,,25.43747901916504,16.160673141479492,8.314766883850098,3.3165409564971924,43.92572021484375,24.8966007232666,46.821414947509766,,50.55413055419922,6.1581525802612305,29.443191528320312,43.5128059387207,6.174560070037842,15.986231803894043,45.414695739746094,52.43106460571289,40.885982513427734,13.113790512084961,32.40129089355469,28.415454864501953,,,20.986690521240234,17.445606231689453,19.028766632080078,,15.40500259399414,0.8860768675804138
2005-12-01,14.967066764831543,-11.406630516052246,25.0014591217041,24.34177017211914,24.16261863708496,25.486848831176758,22.7294921875,22.26462745666504,7.448225975036621,18.044797897338867,4.135403633117676,,24.5727481842041,16.443357467651367,8.010648727416992,3.133673906326294,45.14224624633789,25.192596435546875,48.71577453613281,,52.1165885925293,6.321926593780518,28.123716354370117,44.57754898071289,6.0961432456970215,16.353347778320312,48.572059631347656,56.523895263671875,42.425357818603516,14.61912727355957,35.0952262878418,29.05140495300293,,,21.588361740112305,17.51193618774414,19.275375366210938,,16.205978393554688,0.9511396288871765
2006-01-01,15.89163875579834,-12.452559471130371,26.032285690307617,24.608837127685547,24.545717239379883,27.349933624267578,22.316015243530273,24.687408447265625,7.724085807800293,19.19629669189453,4.275012493133545,,25.90587043762207,17.964271545410156,8.415060997009277,4.21425199508667,47.5474739074707,26.185823440551758,49.150962829589844,,51.73535919189453,6.544286727905273,36.69403076171875,47.41688919067383,5.436864376068115,17.2600154876709,50.41740036010742,56.711151123046875,47.84397506713867,15.733652114868164,35.78291320800781,31.190519332885742,,,24.63966941833496,18.175264358520508,20.637928009033203,,17.655363082885742,0.9266965389251709
2006-02-01,16.25244140625,-13.142702102661133,25.47840690612793,23.47187042236328,26.54330825805664,28.952167510986328,23.923965454101562,27.215240478515625,8.275805473327637,19.434526443481445,4.058228015899658,,26.05000114440918,17.542236328125,9.392128944396973,4.7212910652160645,52.0091438293457,25.146549224853516,49.50934600830078,,53.12889099121094,6.817242622375488,35.06039810180664,52.70515060424805,5.300362586975098,17.816247940063477,47.319862365722656,56.12263488769531,49.66045379638672,15.45864200592041,33.86215591430664,32.375701904296875,,,24.568037033081055,18.573266983032227,19.166379928588867,,18.56652069091797,0.9148340821266174
2006-03-01,15.324653625488281,-13.764256477355957,26.43230438232422,26.531763076782227,27.66523551940918,28.87838363647461,25.21031951904297,29.519838333129883,7.999946594238281,20.777217864990234,4.09204626083374,,26.51839256286621,17.4586238861084,9.654189109802246,3.8983898162841797,54.28371810913086,24.133586883544922,51.01972198486328,,56.36893081665039,6.90378999710083,39.69742202758789,51.604896545410156,5.390395641326904,17.910812377929688,52.097984313964844,55.80160903930664,54.03230285644531,15.140207290649414,37.22939682006836,33.329620361328125,,,25.5278377532959,20.098926544189453,19.77497673034668,,19.422588348388672,1.0187188386917114
2006-04-01,16.07204246520996,-13.691386222839355,26.386154174804688,23.868667602539062,27.063220977783203,28.200660705566406,26.404800415039062,27.852121353149414,7.999946594238281,20.113162994384766,3.728712320327759,,28.644187927246094,17.21973991394043,9.214187622070312,4.1477532386779785,52.97146987915039,22.403648376464844,52.63249588012695,,58.14566421508789,7.616137504577637,36.731719970703125,52.17277908325195,5.375875473022461,18.327987670898438,50.6480827331543,54.41059875488281,56.64924240112305,14.727685928344727,35.450923919677734,34.37026596069336,,,25.714069366455078,20.961257934570312,19.911226272583008,,20.07099723815918,1.040286898612976
2006-05-01,14.741559028625488,-12.469706535339355,24.955297470092773,21.213205337524414,25.777101516723633,27.40999412536621,25.98558235168457,28.114757537841797,7.448225975036621,18.31255531311035,3.5353410243988037,,28.319917678833008,16.881317138671875,8.838890075683594,4.272436141967773,52.577781677246094,19.75283432006836,49.56056213378906,13.902514457702637,53.44244384765625,6.803926467895508,32.308349609375,49.58188247680664,5.070922374725342,17.532573699951172,50.18673324584961,51.65529251098633,55.23301315307617,12.426258087158203,34.881813049316406,31.59520721435547,,,23.19280242919922,22.619586944580078,18.385190963745117,,18.32919692993164,1.0061376094818115
2006-06-01,15.863863945007324,-13.164703369140625,26.318801879882812,17.501066207885742,27.94985580444336,29.261760711669922,26.93025779724121,29.634950637817383,8.234375,20.92713165283203,3.6333277225494385,,28.937910079956055,16.349021911621094,8.711213111877441,4.2308759689331055,50.30320739746094,20.66844940185547,51.04532241821289,13.39708137512207,54.72053909301758,6.417568206787109,32.827476501464844,53.135398864746094,5.1664838790893555,16.798337936401367,51.076454162597656,55.493988037109375,53.08884811401367,12.577475547790527,36.18602752685547,32.31787872314453,,,23.92900276184082,20.76226043701172,18.77448272705078,,17.457658767700195,1.0799188613891602
2006-07-01,15.39384651184082,-13.925823211669922,27.39017105102539,17.571189880371094,29.102710723876953,30.877134323120117,28.675086975097656,27.92843246459961,8.5510835647583,20.667327880859375,3.5127954483032227,,28.79082679748535,15.897597312927246,9.242181777954102,4.313996315002441,53.161808013916016,21.07450294494629,55.808319091796875,12.969255447387695,55.46096420288086,6.494032859802246,36.09801483154297,56.44512176513672,5.040472030639648,16.319971084594727,53.71266174316406,52.76324462890625,54.06847381591797,11.2546968460083,36.06845474243164,33.17232131958008,,,23.635395050048828,19.833593368530273,19.43132781982422,,18.369205474853516,1.0448411703109741
2006-08-01,16.650556564331055,-14.032026290893555,28.551647186279297,18.342613220214844,30.19932746887207,33.6325798034668,28.293214797973633,28.39324378967285,9.184497833251953,21.953351974487305,3.7852776050567627,,29.7100772857666,16.715049743652344,9.637091636657715,4.097880840301514,57.349205017089844,22.95591163635254,57.51564407348633,14.14207649230957,56.65974807739258,7.236832141876221,35.338050842285156,58.78351974487305,5.0927205085754395,17.35184669494629,56.64924621582031,53.820125579833984,57.4497184753418,12.584864616394043,33.936805725097656,34.38883590698242,,,24.44281005859375,18.498641967773438,19.230623245239258,,18.900583267211914,1.0582417249679565
2006-09-01,17.917266845703125,-15.328582763671875,27.89289665222168,17.67249298095703,31.127248764038086,34.40248489379883,29.27431869506836,27.775712966918945,9.184497833251953,22.810697555541992,3.8859963417053223,,29.7100772857666,17.154272079467773,10.646631240844727,4.156065464019775,57.12163543701172,23.6800537109375,62.37088394165039,13.58979320526123,57.29437255859375,7.892244338989258,37.34651184082031,57.63230514526367,5.562960147857666,17.486963272094727,54.58684539794922,59.26716995239258,57.16531753540039,11.779375076293945,34.00947570800781,33.94376754760742,,,25.822763442993164,19.705076217651367,18.88396644592285,,20.568153381347656,1.120514154434204
2006-10-01,18.133941650390625,-14.74004077911377,28.91569709777832,16.558216094970703,32.28010559082031,34.92926025390625,28.046480178833008,29.54862403869629,9.501204490661621,22.9276180267334,3.744990348815918,,30.224853515625,18.577701568603516,10.680538177490234,4.156065464019775,59.2608528137207,24.50569725036621,62.37088394165039,13.775957107543945,57.57645797729492,8.725162506103516,45.6381950378418,54.826236724853516,6.254488468170166,17.070343017578125,52.19181442260742,69.14505004882812,57.923728942871094,13.102149963378906,32.26539611816406,34.27014923095703,,,23.899635314941406,20.18592071533203,19.358341217041016,,20.723678588867188,1.169386625289917
