Date,AALB.AS,ABN.AS,AD.AS,ADYEN.AS,AGN.AS,AKZA.AS,ASML.AS,ASRNL.AS,GLPG.AS,HEIA.AS,IMCD.AS,INGA.AS,KPN.AS,MT.AS,NN.AS,PHIA.AS,RAND.AS,REL.L,TKWY.AS,UNA.AS,URW.AS,VPK.AS,WKL.AS
2013-09-01,15.9352445602417,,8.803961753845215,,3.269859552383423,32.61088180541992,65.64720153808594,,4.849999904632568,43.29499053955078,,4.5321269035339355,1.3740835189819336,18.554975509643555,,16.384469985961914,25.3557071685791,644.7188720703125,,,,30.863142013549805,15.246580123901367
2013-10-01,17.83258628845215,,9.639325141906738,,3.5053839683532715,35.95756149291992,62.87742614746094,,4.849999904632568,42.06367111206055,,5.092197895050049,1.3734999895095825,21.248733520507812,,17.931472778320312,27.67876625061035,676.4517822265625,,,,33.041893005371094,15.986710548400879
2013-11-01,18.16027069091797,,9.21304988861084,,3.908886432647705,37.45363998413086,61.95115661621094,,4.849999904632568,41.344688415527344,,5.187169551849365,1.396838903427124,23.15719223022461,,18.113676071166992,27.925384521484375,684.191650390625,,,,32.10189437866211,16.602811813354492
2013-12-01,18.75091552734375,,8.972407341003418,,4.1019697189331055,38.06851577758789,61.18678283691406,,4.849999904632568,40.55961227416992,,5.481317520141602,1.3670819997787476,23.686813354492188,,18.319944381713867,28.710899353027344,695.8011474609375,,,,30.983381271362305,16.59881591796875
2014-01-01,18.77518653869629,,8.501443862915039,,3.8778016567230225,36.0887336730957,56.63644790649414,,4.849999904632568,37.402774810791016,,5.340212345123291,1.6179767847061157,22.499732971191406,,17.766460418701172,28.695674896240234,686.5135498046875,,,,29.715478897094727,16.38677406311035
2014-02-01,19.81892967224121,,9.29555606842041,,3.90290904045105,40.548309326171875,56.69939422607422,,4.849999904632568,40.4852409362793,,5.736387252807617,1.5082827806472778,20.938268661499023,,17.436431884765625,27.794466018676758,708.5715942382812,,,,30.92508888244629,16.7468318939209
2014-03-01,20.470252990722656,,9.253244400024414,,3.9830121994018555,40.02126693725586,60.458370208740234,,16.0,41.749629974365234,,5.576290607452393,1.4966135025024414,21.358308792114258,,17.5361270904541,25.88243293762207,708.9586181640625,,,,29.533306121826172,16.38677406311035
2014-04-01,19.40629005432129,,9.530902862548828,,3.9064950942993164,37.494178771972656,53.44401168823242,,15.600000381469727,41.319908142089844,,5.554582595825195,1.4948629140853882,21.376569747924805,,15.865364074707031,25.517078399658203,674.9039306640625,,,,26.148595809936523,16.058717727661133
2014-05-01,19.858150482177734,,9.454290390014648,,3.804274082183838,37.14957809448242,57.19178009033203,,16.4950008392334,43.19282531738281,,5.576290607452393,1.5818005800247192,20.454303741455078,,15.930682182312012,26.569860458374023,751.3208618164062,,,,27.904300689697266,18.182138442993164
2014-06-01,19.619537353515625,,9.72380256652832,,3.8776907920837402,37.63993453979492,61.77912139892578,,14.180000305175781,43.79423141479492,,5.568150043487549,1.5526268482208252,20.12864112854004,,16.50575065612793,24.64621925354004,742.630615234375,,,,26.65373992919922,17.90062713623047
2014-07-01,18.77206039428711,,9.259245872497559,,3.7036991119384766,37.04869079589844,64.27717590332031,,14.630000114440918,43.90281295776367,20.510526657104492,5.288657188415527,1.391004204750061,21.13228988647461,,16.43808937072754,23.07742691040039,754.0859985351562,,,,25.869810104370117,17.134761810302734
2014-08-01,17.356853485107422,,9.220236778259277,,3.6598970890045166,36.97993087768555,66.13935852050781,,12.579999923706055,48.36325454711914,20.71563148498535,5.679403781890869,1.4732741117477417,20.584003448486328,12.664874076843262,16.516433715820312,22.99960708618164,776.2068481445312,,,,29.132465362548828,17.45353126525879
2014-09-01,16.887861251831055,,9.092572212219238,,4.050218105316162,37.296180725097656,71.59874725341797,,11.979999542236328,49.7951774597168,20.269752502441406,6.1379899978637695,1.480276107788086,20.258745193481445,13.086370468139648,17.994293212890625,22.946693420410156,786.340087890625,,,,31.89862823486328,17.486648559570312
2014-10-01,17.48027229309082,,9.461382865905762,,4.0266547203063965,36.443695068359375,72.17101287841797,,11.140000343322754,50.08937454223633,19.618764877319336,6.192258834838867,1.526954174041748,19.403791427612305,12.969602584838867,15.875432014465332,21.894601821899414,817.3798217773438,,,,29.834270477294922,17.62740135192871
2014-11-01,18.562246322631836,,10.074883460998535,,3.9144246578216553,38.44231414794922,77.14897918701172,,12.9399995803833,53.165855407714844,20.80926513671875,6.39306116104126,1.570585012435913,18.335094451904297,13.906585693359375,17.274946212768555,24.705360412597656,885.826416015625,,,,30.16277313232422,19.511028289794922
2014-12-01,20.18726921081543,,10.464967727661133,,3.8809423446655273,39.88838577270508,81.3002700805664,,15.489999771118164,49.55141830444336,25.147689819335938,5.877492427825928,1.5458792448043823,16.890960693359375,14.151506423950195,17.200166702270508,24.93880844116211,875.4796752929688,,,,32.16740417480469,20.988943099975586
2015-01-01,21.071775436401367,,11.37280559539795,,3.9317870140075684,44.36503219604492,84.73395538330078,,18.18000030517578,55.7127685546875,25.058513641357422,6.034875869750977,1.6158792972564697,15.729334831237793,13.738557815551758,17.481491088867188,29.21251678466797,920.0497436523438,,,,37.020328521728516,21.978368759155273
2015-02-01,22.750274658203125,,11.890560150146484,,4.29080057144165,45.94258117675781,87.75888061523438,,19.940000534057617,58.7051887512207,27.225496292114258,7.247819900512695,1.7952907085418701,18.158525466918945,14.558765411376953,19.066186904907227,32.77654266357422,889.805908203125,,,,35.090362548828125,23.99860191345215
2015-03-01,24.08320426940918,,13.014718055725098,,4.556805610656738,48.724037170410156,86.10562133789062,,22.06999969482422,59.70545959472656,27.938905715942383,7.4052042961120605,1.8582316637039185,16.309219360351562,15.02583122253418,18.820470809936523,35.160858154296875,922.4375610351562,,,,38.37541580200195,25.17017364501953
2015-04-01,22.770843505859375,,12.27000904083252,,4.380708694458008,47.34022521972656,87.84971618652344,,37.56999969482422,59.14229965209961,29.744722366333008,7.486609935760498,1.9464668035507202,17.68830108642578,14.815080642700195,18.272062301635742,33.181190490722656,861.1538696289062,,,,34.97090148925781,23.944786071777344
2015-05-01,23.541736602783203,,13.46551513671875,,4.297621250152588,48.74836730957031,93.07951354980469,,52.349998474121094,60.579627990722656,31.21167755126953,8.12700366973877,1.9736764430999756,18.024707794189453,14.504652976989746,17.666671752929688,33.5810432434082,878.8751831054688,,,,34.447513580322266,24.01344108581543
