date,tic,popularity
2013-08-01,LLY,0.0
2013-08-01,LMT,0.01
2013-08-01,LOW,0.41
2013-08-01,MA,0.88
2013-08-01,MCD,0.01
2013-08-01,MDLZ,0.0
2013-08-01,MDT,0.01
2013-08-01,MET,0.58
2013-08-01,META,0.07
2013-08-01,MMM,0.02
2013-08-01,MO,0.66
2013-08-01,MRK,0.0
2013-08-01,MS,0.71
2013-08-01,MSFT,0.01
2013-08-01,NEE,0.03
2013-08-01,NFLX,0.0
2013-08-01,NKE,0.02
2013-08-01,NVDA,0.02
2013-08-01,ORCL,0.01
2013-08-01,PEP,0.76
2013-08-01,PFE,0.03
2013-08-01,PG,0.13
2013-08-01,PM,0.18
2013-08-01,PYPL,0.0
2013-08-01,QCOM,0.0
2013-08-01,RTX,0.0
2013-08-01,SBUX,0.0
2013-08-01,SCHW,0.0
2013-08-01,SO,0.84
2013-08-01,SPG,0.01
2013-08-01,T,0.91
2013-08-01,TGT,0.01
2013-08-01,TMO,0.03
2013-08-01,TMUS,0.0
2013-08-01,TSLA,0.15
2013-08-01,TXN,0.01
2013-08-01,UNH,0.0
2013-08-01,UNP,0.01
2013-08-01,UPS,0.33
2013-08-01,USB,0.46
2013-08-01,V,0.67
2013-08-01,VZ,0.01
2013-08-01,WFC,0.0
2013-08-01,WMT,0.0
2013-08-01,XOM,0.01
2013-09-01,AAPL,0.68
2013-09-01,ABBV,0.0
2013-09-01,ABT,0.22
2013-09-01,ACN,0.16
2013-09-01,ADBE,0.02
2013-09-01,AIG,0.05
2013-09-01,AMD,0.56
2013-09-01,AMGN,0.0
2013-09-01,AMT,0.11
2013-09-01,AMZN,0.01
2013-09-01,AVGO,0.0
2013-09-01,AXP,0.0
2013-09-01,BA,0.7
2013-09-01,BAC,0.42
2013-09-01,BK,0.08
2013-09-01,BKNG,0.0
2013-09-01,BLK,0.01
2013-09-01,BMY,0.0
2013-09-01,BRK-B,0.0
2013-09-01,C,0.8
2013-09-01,CAT,0.69
2013-09-01,CHTR,0.0
2013-09-01,CL,0.07
2013-09-01,CMCSA,0.0
2013-09-01,COF,0.0
2013-09-01,COP,0.06
2013-09-01,COST,0.62
2013-09-01,CRM,0.04
2013-09-01,CSCO,0.0
2013-09-01,CVS,0.15
2013-09-01,CVX,0.0
2013-09-01,DE,0.84
2013-09-01,DHR,0.0
2013-09-01,DIS,0.0
2013-09-01,DOW,0.06
2013-09-01,DUK,0.0
2013-09-01,EMR,0.0
2013-09-01,F,0.88
2013-09-01,FDX,0.0
2013-09-01,GD,0.02
2013-09-01,GE,0.07
2013-09-01,GILD,0.01
2013-09-01,GM,0.63
2013-09-01,GOOG,0.39
2013-09-01,GOOGL,0.37
2013-09-01,GS,0.52
2013-09-01,HD,0.44
2013-09-01,HON,0.02
2013-09-01,IBM,0.02
2013-09-01,INTC,0.0
2013-09-01,INTU,0.0
2013-09-01,JNJ,0.0
2013-09-01,JPM,0.01
2013-09-01,KHC,0.0
2013-09-01,KO,0.31
2013-09-01,LIN,0.07
2013-09-01,LLY,0.0
2013-09-01,LMT,0.01
2013-09-01,LOW,0.41
2013-09-01,MA,0.82
2013-09-01,MCD,0.01
2013-09-01,MDLZ,0.0
2013-09-01,MDT,0.01
2013-09-01,MET,0.62
2013-09-01,META,0.07
2013-09-01,MMM,0.02
2013-09-01,MO,0.6
2013-09-01,MRK,0.0
2013-09-01,MS,0.67
2013-09-01,MSFT,0.01
2013-09-01,NEE,0.03
2013-09-01,NFLX,0.0
2013-09-01,NKE,0.02
2013-09-01,NVDA,0.02
2013-09-01,ORCL,0.02
2013-09-01,PEP,0.71
2013-09-01,PFE,0.03
2013-09-01,PG,0.12
2013-09-01,PM,0.18
2013-09-01,PYPL,0.0
2013-09-01,QCOM,0.0
2013-09-01,RTX,0.0
2013-09-01,SBUX,0.0
2013-09-01,SCHW,0.0
2013-09-01,SO,0.82
2013-09-01,SPG,0.01
2013-09-01,T,0.91
2013-09-01,TGT,0.01
2013-09-01,TMO,0.03
2013-09-01,TMUS,0.0
2013-09-01,TSLA,0.1
2013-09-01,TXN,0.01
2013-09-01,UNH,0.01
2013-09-01,UNP,0.01
2013-09-01,UPS,0.3
2013-09-01,USB,0.47
2013-09-01,V,1.0
2013-09-01,VZ,0.01
2013-09-01,WFC,0.0
2013-09-01,WMT,0.0
2013-09-01,XOM,0.01
2013-10-01,AAPL,0.63
2013-10-01,ABBV,0.01
2013-10-01,ABT,0.22
2013-10-01,ACN,0.15
2013-10-01,ADBE,0.02
2013-10-01,AIG,0.05
2013-10-01,AMD,0.6
2013-10-01,AMGN,0.0
2013-10-01,AMT,0.1
2013-10-01,AMZN,0.01
2013-10-01,AVGO,0.0
2013-10-01,AXP,0.0
2013-10-01,BA,0.67
2013-10-01,BAC,0.41
2013-10-01,BK,0.08
2013-10-01,BKNG,0.0
2013-10-01,BLK,0.01
2013-10-01,BMY,0.0
2013-10-01,BRK-B,0.0
2013-10-01,C,0.8
2013-10-01,CAT,0.74
2013-10-01,CHTR,0.0
2013-10-01,CL,0.08
2013-10-01,CMCSA,0.0
2013-10-01,COF,0.0
2013-10-01,COP,0.06
2013-10-01,COST,0.65
2013-10-01,CRM,0.04
2013-10-01,CSCO,0.0
2013-10-01,CVS,0.14
2013-10-01,CVX,0.0
2013-10-01,DE,0.84
2013-10-01,DHR,0.0
2013-10-01,DIS,0.0
2013-10-01,DOW,0.06
2013-10-01,DUK,0.0
2013-10-01,EMR,0.0
2013-10-01,F,0.83
2013-10-01,FDX,0.0
2013-10-01,GD,0.02
2013-10-01,GE,0.07
2013-10-01,GILD,0.01
2013-10-01,GM,0.61
2013-10-01,GOOG,0.48
2013-10-01,GOOGL,0.4
2013-10-01,GS,0.47
2013-10-01,HD,0.45
2013-10-01,HON,0.02
2013-10-01,IBM,0.03
2013-10-01,INTC,0.0
2013-10-01,INTU,0.0
2013-10-01,JNJ,0.0
2013-10-01,JPM,0.01
2013-10-01,KHC,0.0
2013-10-01,KO,0.34
2013-10-01,LIN,0.07
2013-10-01,LLY,0.0
2013-10-01,LMT,0.0
2013-10-01,LOW,0.4
2013-10-01,MA,0.85
2013-10-01,MCD,0.01
2013-10-01,MDLZ,0.0
2013-10-01,MDT,0.01
2013-10-01,MET,0.69
2013-10-01,META,0.07
2013-10-01,MMM,0.02
2013-10-01,MO,0.59
2013-10-01,MRK,0.0
2013-10-01,MS,0.68
2013-10-01,MSFT,0.01
2013-10-01,NEE,0.03
2013-10-01,NFLX,0.01
2013-10-01,NKE,0.02
2013-10-01,NVDA,0.02
2013-10-01,ORCL,0.01
2013-10-01,PEP,0.71
2013-10-01,PFE,0.03
2013-10-01,PG,0.13
2013-10-01,PM,0.18
2013-10-01,PYPL,0.0
2013-10-01,QCOM,0.0
2013-10-01,RTX,0.0
2013-10-01,SBUX,0.0
2013-10-01,SCHW,0.0
2013-10-01,SO,0.81
2013-10-01,SPG,0.01
2013-10-01,T,0.88
2013-10-01,TGT,0.0
2013-10-01,TMO,0.02
2013-10-01,TMUS,0.0
2013-10-01,TSLA,0.14
2013-10-01,TXN,0.01
2013-10-01,UNH,0.01
2013-10-01,UNP,0.01
2013-10-01,UPS,0.3
2013-10-01,USB,0.47
2013-10-01,V,0.95
2013-10-01,VZ,0.01
2013-10-01,WFC,0.0
2013-10-01,WMT,0.0
2013-10-01,XOM,0.01
2013-11-01,AAPL,0.4
2013-11-01,ABBV,0.01
2013-11-01,ABT,0.23
2013-11-01,ACN,0.15
2013-11-01,ADBE,0.02
2013-11-01,AIG,0.04
2013-11-01,AMD,0.63
2013-11-01,AMGN,0.0
2013-11-01,AMT,0.1
2013-11-01,AMZN,0.01
2013-11-01,AVGO,0.0
2013-11-01,AXP,0.0
2013-11-01,BA,0.67
2013-11-01,BAC,0.44
2013-11-01,BK,0.08
2013-11-01,BKNG,0.0
2013-11-01,BLK,0.01
2013-11-01,BMY,0.0
2013-11-01,BRK-B,0.0
2013-11-01,C,0.77
2013-11-01,CAT,0.73
2013-11-01,CHTR,0.0
2013-11-01,CL,0.07
2013-11-01,CMCSA,0.0
2013-11-01,COF,0.0
2013-11-01,COP,0.06
2013-11-01,COST,0.63
2013-11-01,CRM,0.04
2013-11-01,CSCO,0.0
2013-11-01,CVS,0.15
2013-11-01,CVX,0.0
2013-11-01,DE,0.86
2013-11-01,DHR,0.0
2013-11-01,DIS,0.0
2013-11-01,DOW,0.06
2013-11-01,DUK,0.0
2013-11-01,EMR,0.0
2013-11-01,F,0.86
2013-11-01,FDX,0.0
2013-11-01,GD,0.02
2013-11-01,GE,0.08
2013-11-01,GILD,0.01
2013-11-01,GM,0.63
2013-11-01,GOOG,0.43
2013-11-01,GOOGL,0.4
2013-11-01,GS,0.47
2013-11-01,HD,0.48
2013-11-01,HON,0.02
2013-11-01,IBM,0.02
2013-11-01,INTC,0.0
2013-11-01,INTU,0.0
2013-11-01,JNJ,0.0
2013-11-01,JPM,0.01
2013-11-01,KHC,0.0
2013-11-01,KO,0.35
2013-11-01,LIN,0.09
2013-11-01,LLY,0.0
2013-11-01,LMT,0.0
2013-11-01,LOW,0.39
2013-11-01,MA,0.81
2013-11-01,MCD,0.01
2013-11-01,MDLZ,0.0
2013-11-01,MDT,0.01
2013-11-01,MET,0.67
2013-11-01,META,0.07
2013-11-01,MMM,0.02
2013-11-01,MO,0.57
2013-11-01,MRK,0.0
2013-11-01,MS,0.68
2013-11-01,MSFT,0.01
2013-11-01,NEE,0.03
2013-11-01,NFLX,0.0
2013-11-01,NKE,0.02
2013-11-01,NVDA,0.02
2013-11-01,ORCL,0.01
2013-11-01,PEP,0.73
2013-11-01,PFE,0.03
2013-11-01,PG,0.13
2013-11-01,PM,0.18
2013-11-01,PYPL,0.0
2013-11-01,QCOM,0.0
2013-11-01,RTX,0.0
2013-11-01,SBUX,0.0
2013-11-01,SCHW,0.0
2013-11-01,SO,0.86
2013-11-01,SPG,0.01
2013-11-01,T,0.89
2013-11-01,TGT,0.0
2013-11-01,TMO,0.02
2013-11-01,TMUS,0.01
2013-11-01,TSLA,0.15
2013-11-01,TXN,0.01
2013-11-01,UNH,0.01
2013-11-01,UNP,0.01
2013-11-01,UPS,0.31
2013-11-01,USB,0.47
2013-11-01,V,0.82
2013-11-01,VZ,0.01
2013-11-01,WFC,0.0
2013-11-01,WMT,0.0
2013-11-01,XOM,0.01
2013-12-01,AAPL,0.48
2013-12-01,ABBV,0.01
2013-12-01,ABT,0.24
2013-12-01,ACN,0.14
2013-12-01,ADBE,0.02
2013-12-01,AIG,0.04
2013-12-01,AMD,0.65
2013-12-01,AMGN,0.0
2013-12-01,AMT,0.09
2013-12-01,AMZN,0.01
2013-12-01,AVGO,0.0
2013-12-01,AXP,0.0
2013-12-01,BA,0.65
2013-12-01,BAC,0.41
2013-12-01,BK,0.08
2013-12-01,BKNG,0.0
2013-12-01,BLK,0.01
2013-12-01,BMY,0.0
2013-12-01,BRK-B,0.0
2013-12-01,C,0.8
2013-12-01,CAT,0.71
2013-12-01,CHTR,0.0
2013-12-01,CL,0.08
2013-12-01,CMCSA,0.0
2013-12-01,COF,0.0
2013-12-01,COP,0.06
2013-12-01,COST,0.63
2013-12-01,CRM,0.04
2013-12-01,CSCO,0.0
2013-12-01,CVS,0.17
2013-12-01,CVX,0.0
2013-12-01,DE,0.79
2013-12-01,DHR,0.0
2013-12-01,DIS,0.0
2013-12-01,DOW,0.06
2013-12-01,DUK,0.0
2013-12-01,EMR,0.0
2013-12-01,F,0.87
2013-12-01,FDX,0.0
2013-12-01,GD,0.02
2013-12-01,GE,0.07
2013-12-01,GILD,0.01
2013-12-01,GM,0.63
2013-12-01,GOOG,0.45
2013-12-01,GOOGL,0.4
2013-12-01,GS,0.48
2013-12-01,HD,0.53
2013-12-01,HON,0.02
2013-12-01,IBM,0.02
2013-12-01,INTC,0.0
2013-12-01,INTU,0.0
2013-12-01,JNJ,0.0
2013-12-01,JPM,0.01
2013-12-01,KHC,0.0
2013-12-01,KO,0.36
2013-12-01,LIN,0.08
2013-12-01,LLY,0.0
2013-12-01,LMT,0.01
2013-12-01,LOW,0.38
2013-12-01,MA,0.82
2013-12-01,MCD,0.01
2013-12-01,MDLZ,0.0
2013-12-01,MDT,0.01
2013-12-01,MET,0.69
2013-12-01,META,0.07
2013-12-01,MMM,0.02
2013-12-01,MO,0.57
2013-12-01,MRK,0.0
2013-12-01,MS,0.67
2013-12-01,MSFT,0.01
2013-12-01,NEE,0.03
2013-12-01,NFLX,0.0
2013-12-01,NKE,0.03
2013-12-01,NVDA,0.01
2013-12-01,ORCL,0.02
2013-12-01,PEP,0.69
2013-12-01,PFE,0.03
2013-12-01,PG,0.12
2013-12-01,PM,0.18
2013-12-01,PYPL,0.0
2013-12-01,QCOM,0.0
2013-12-01,RTX,0.0
2013-12-01,SBUX,0.0
2013-12-01,SCHW,0.0
2013-12-01,SO,0.81
2013-12-01,SPG,0.01
2013-12-01,T,0.91
2013-12-01,TGT,0.0
2013-12-01,TMO,0.02
2013-12-01,TMUS,0.01
2013-12-01,TSLA,0.1
2013-12-01,TXN,0.01
2013-12-01,UNH,0.01
2013-12-01,UNP,0.01
2013-12-01,UPS,0.41
2013-12-01,USB,0.51
2013-12-01,V,0.78
2013-12-01,VZ,0.01
2013-12-01,WFC,0.0
2013-12-01,WMT,0.0
2013-12-01,XOM,0.01
2014-01-01,AAPL,0.49
2014-01-01,ABBV,0.01
2014-01-01,ABT,0.23
2014-01-01,ACN,0.16
2014-01-01,ADBE,0.02
2014-01-01,AIG,0.05
2014-01-01,AMD,0.62
2014-01-01,AMGN,0.0
2014-01-01,AMT,0.11
2014-01-01,AMZN,0.02
2014-01-01,AVGO,0.0
2014-01-01,AXP,0.0
2014-01-01,BA,0.64
2014-01-01,BAC,0.42
2014-01-01,BK,0.08
2014-01-01,BKNG,0.0
2014-01-01,BLK,0.01
2014-01-01,BMY,0.0
2014-01-01,BRK-B,0.0
2014-01-01,C,0.8
2014-01-01,CAT,0.73
2014-01-01,CHTR,0.0
2014-01-01,CL,0.07
2014-01-01,CMCSA,0.0
2014-01-01,COF,0.0
2014-01-01,COP,0.06
2014-01-01,COST,0.7
2014-01-01,CRM,0.04
2014-01-01,CSCO,0.0
2014-01-01,CVS,0.15
2014-01-01,CVX,0.0
2014-01-01,DE,0.8
2014-01-01,DHR,0.0
2014-01-01,DIS,0.0
2014-01-01,DOW,0.06
2014-01-01,DUK,0.0
2014-01-01,EMR,0.0
2014-01-01,F,0.87
2014-01-01,FDX,0.0
2014-01-01,GD,0.02
2014-01-01,GE,0.07
2014-01-01,GILD,0.01
2014-01-01,GM,0.65
2014-01-01,GOOG,0.43
2014-01-01,GOOGL,0.39
2014-01-01,GS,0.45
2014-01-01,HD,0.52
2014-01-01,HON,0.02
2014-01-01,IBM,0.02
2014-01-01,INTC,0.0
2014-01-01,INTU,0.0
2014-01-01,JNJ,0.0
2014-01-01,JPM,0.01
2014-01-01,KHC,0.0
2014-01-01,KO,0.36
2014-01-01,LIN,0.08
2014-01-01,LLY,0.0
2014-01-01,LMT,0.0
2014-01-01,LOW,0.45
2014-01-01,MA,0.85
2014-01-01,MCD,0.01
2014-01-01,MDLZ,0.0
2014-01-01,MDT,0.01
2014-01-01,MET,0.68
2014-01-01,META,0.07
2014-01-01,MMM,0.02
2014-01-01,MO,0.56
2014-01-01,MRK,0.0
2014-01-01,MS,0.66
2014-01-01,MSFT,0.01
2014-01-01,NEE,0.03
2014-01-01,NFLX,0.0
2014-01-01,NKE,0.03
2014-01-01,NVDA,0.01
2014-01-01,ORCL,0.01
2014-01-01,PEP,0.67
2014-01-01,PFE,0.03
2014-01-01,PG,0.13
2014-01-01,PM,0.19
2014-01-01,PYPL,0.0
2014-01-01,QCOM,0.0
2014-01-01,RTX,0.0
2014-01-01,SBUX,0.0
2014-01-01,SCHW,0.0
2014-01-01,SO,0.77
2014-01-01,SPG,0.01
2014-01-01,T,0.88
2014-01-01,TGT,0.01
2014-01-01,TMO,0.03
2014-01-01,TMUS,0.01
2014-01-01,TSLA,0.09
2014-01-01,TXN,0.01
2014-01-01,UNH,0.01
2014-01-01,UNP,0.01
2014-01-01,UPS,0.31
2014-01-01,USB,0.5
2014-01-01,V,0.74
2014-01-01,VZ,0.01
2014-01-01,WFC,0.0
2014-01-01,WMT,0.0
2014-01-01,XOM,0.01
2014-02-01,AAPL,0.42
2014-02-01,ABBV,0.01
2014-02-01,ABT,0.23
2014-02-01,ACN,0.16
2014-02-01,ADBE,0.02
2014-02-01,AIG,0.05
2014-02-01,AMD,0.62
2014-02-01,AMGN,0.0
2014-02-01,AMT,0.11
2014-02-01,AMZN,0.02
2014-02-01,AVGO,0.0
2014-02-01,AXP,0.0
2014-02-01,BA,0.67
2014-02-01,BAC,0.42
2014-02-01,BK,0.08
2014-02-01,BKNG,0.0
2014-02-01,BLK,0.01
2014-02-01,BMY,0.0
2014-02-01,BRK-B,0.0
2014-02-01,C,0.84
2014-02-01,CAT,0.73
2014-02-01,CHTR,0.0
2014-02-01,CL,0.07
2014-02-01,CMCSA,0.0
2014-02-01,COF,0.0
2014-02-01,COP,0.07
2014-02-01,COST,0.7
2014-02-01,CRM,0.05
2014-02-01,CSCO,0.0
2014-02-01,CVS,0.15
2014-02-01,CVX,0.0
2014-02-01,DE,0.81
2014-02-01,DHR,0.0
2014-02-01,DIS,0.0
2014-02-01,DOW,0.06
2014-02-01,DUK,0.0
2014-02-01,EMR,0.0
2014-02-01,F,0.83
2014-02-01,FDX,0.0
2014-02-01,GD,0.02
2014-02-01,GE,0.07
2014-02-01,GILD,0.01
2014-02-01,GM,0.66
2014-02-01,GOOG,0.45
2014-02-01,GOOGL,0.39
2014-02-01,GS,0.55
2014-02-01,HD,0.5
2014-02-01,HON,0.02
2014-02-01,IBM,0.02
2014-02-01,INTC,0.0
2014-02-01,INTU,0.0
2014-02-01,JNJ,0.0
2014-02-01,JPM,0.01
2014-02-01,KHC,0.0
2014-02-01,KO,0.37
2014-02-01,LIN,0.08
2014-02-01,LLY,0.0
2014-02-01,LMT,0.0
2014-02-01,LOW,0.43
2014-02-01,MA,0.87
2014-02-01,MCD,0.01
2014-02-01,MDLZ,0.0
2014-02-01,MDT,0.01
2014-02-01,MET,0.68
2014-02-01,META,0.07
2014-02-01,MMM,0.03
2014-02-01,MO,0.62
2014-02-01,MRK,0.0
2014-02-01,MS,0.69
2014-02-01,MSFT,0.01
2014-02-01,NEE,0.03
2014-02-01,NFLX,0.0
2014-02-01,NKE,0.02
2014-02-01,NVDA,0.02
2014-02-01,ORCL,0.01
2014-02-01,PEP,0.71
2014-02-01,PFE,0.04
2014-02-01,PG,0.13
2014-02-01,PM,0.18
2014-02-01,PYPL,0.0
2014-02-01,QCOM,0.0
2014-02-01,RTX,0.0
2014-02-01,SBUX,0.0
2014-02-01,SCHW,0.0
2014-02-01,SO,0.8
2014-02-01,SPG,0.01
2014-02-01,T,0.9
2014-02-01,TGT,0.01
2014-02-01,TMO,0.02
2014-02-01,TMUS,0.01
2014-02-01,TSLA,0.16
2014-02-01,TXN,0.01
2014-02-01,UNH,0.01
2014-02-01,UNP,0.01
2014-02-01,UPS,0.31
2014-02-01,USB,0.46
2014-02-01,V,0.74
2014-02-01,VZ,0.01
2014-02-01,WFC,0.0
2014-02-01,WMT,0.0
2014-02-01,XOM,0.01
2014-03-01,AAPL,0.29
2014-03-01,ABBV,0.0
2014-03-01,ABT,0.24
2014-03-01,ACN,0.16
2014-03-01,ADBE,0.02
2014-03-01,AIG,0.05
2014-03-01,AMD,0.53
2014-03-01,AMGN,0.0
2014-03-01,AMT,0.1
2014-03-01,AMZN,0.01
2014-03-01,AVGO,0.0
2014-03-01,AXP,0.0
2014-03-01,BA,0.68
2014-03-01,BAC,0.54
2014-03-01,BK,0.08
2014-03-01,BKNG,0.0
2014-03-01,BLK,0.01
2014-03-01,BMY,0.0
2014-03-01,BRK-B,0.0
2014-03-01,C,0.8
2014-03-01,CAT,0.67
2014-03-01,CHTR,0.0
2014-03-01,CL,0.08
2014-03-01,CMCSA,0.0
2014-03-01,COF,0.0
2014-03-01,COP,0.07
2014-03-01,COST,0.67
2014-03-01,CRM,0.04
2014-03-01,CSCO,0.0
2014-03-01,CVS,0.14
2014-03-01,CVX,0.0
2014-03-01,DE,0.84
2014-03-01,DHR,0.0
2014-03-01,DIS,0.0
2014-03-01,DOW,0.05
2014-03-01,DUK,0.0
2014-03-01,EMR,0.0
2014-03-01,F,0.87
2014-03-01,FDX,0.0
2014-03-01,GD,0.02
2014-03-01,GE,0.07
2014-03-01,GILD,0.01
2014-03-01,GM,0.7
2014-03-01,GOOG,0.46
2014-03-01,GOOGL,0.4
2014-03-01,GS,0.45
2014-03-01,HD,0.48
2014-03-01,HON,0.02
2014-03-01,IBM,0.02
2014-03-01,INTC,0.0
2014-03-01,INTU,0.0
2014-03-01,JNJ,0.0
2014-03-01,JPM,0.01
2014-03-01,KHC,0.0
2014-03-01,KO,0.36
2014-03-01,LIN,0.08
2014-03-01,LLY,0.0
2014-03-01,LMT,0.0
2014-03-01,LOW,0.44
2014-03-01,MA,0.85
2014-03-01,MCD,0.01
2014-03-01,MDLZ,0.0
2014-03-01,MDT,0.01
2014-03-01,MET,0.67
2014-03-01,META,0.07
2014-03-01,MMM,0.03
2014-03-01,MO,0.6
2014-03-01,MRK,0.0
2014-03-01,MS,0.66
2014-03-01,MSFT,0.01
2014-03-01,NEE,0.03
2014-03-01,NFLX,0.0
2014-03-01,NKE,0.02
2014-03-01,NVDA,0.02
2014-03-01,ORCL,0.02
2014-03-01,PEP,0.69
2014-03-01,PFE,0.03
2014-03-01,PG,0.13
2014-03-01,PM,0.18
2014-03-01,PYPL,0.0
2014-03-01,QCOM,0.0
2014-03-01,RTX,0.0
2014-03-01,SBUX,0.0
2014-03-01,SCHW,0.0
2014-03-01,SO,0.85
2014-03-01,SPG,0.01
2014-03-01,T,0.92
2014-03-01,TGT,0.0
2014-03-01,TMO,0.02
2014-03-01,TMUS,0.0
2014-03-01,TSLA,0.11
2014-03-01,TXN,0.01
2014-03-01,UNH,0.01
2014-03-01,UNP,0.01
2014-03-01,UPS,0.27
2014-03-01,USB,0.44
2014-03-01,V,0.75
2014-03-01,VZ,0.01
2014-03-01,WFC,0.0
2014-03-01,WMT,0.0
2014-03-01,XOM,0.01
2014-04-01,AAPL,0.4
2014-04-01,ABBV,0.01
2014-04-01,ABT,0.23
2014-04-01,ACN,0.16
2014-04-01,ADBE,0.02
2014-04-01,AIG,0.04
2014-04-01,AMD,0.54
2014-04-01,AMGN,0.0
2014-04-01,AMT,0.09
2014-04-01,AMZN,0.02
2014-04-01,AVGO,0.0
2014-04-01,AXP,0.0
2014-04-01,BA,0.68
2014-04-01,BAC,0.49
2014-04-01,BK,0.07
2014-04-01,BKNG,0.0
2014-04-01,BLK,0.01
2014-04-01,BMY,0.0
2014-04-01,BRK-B,0.0
2014-04-01,C,0.79
2014-04-01,CAT,0.68
2014-04-01,CHTR,0.0
2014-04-01,CL,0.08
2014-04-01,CMCSA,0.0
2014-04-01,COF,0.0
2014-04-01,COP,0.06
2014-04-01,COST,0.71
2014-04-01,CRM,0.04
2014-04-01,CSCO,0.0
2014-04-01,CVS,0.14
2014-04-01,CVX,0.0
2014-04-01,DE,0.79
2014-04-01,DHR,0.0
2014-04-01,DIS,0.0
2014-04-01,DOW,0.06
2014-04-01,DUK,0.0
2014-04-01,EMR,0.0
2014-04-01,F,0.84
2014-04-01,FDX,0.0
2014-04-01,GD,0.02
2014-04-01,GE,0.07
2014-04-01,GILD,0.02
2014-04-01,GM,0.71
2014-04-01,GOOG,0.46
2014-04-01,GOOGL,0.41
2014-04-01,GS,0.47
2014-04-01,HD,0.49
2014-04-01,HON,0.02
2014-04-01,IBM,0.02
2014-04-01,INTC,0.0
2014-04-01,INTU,0.0
2014-04-01,JNJ,0.0
2014-04-01,JPM,0.01
2014-04-01,KHC,0.0
2014-04-01,KO,0.39
2014-04-01,LIN,0.08
2014-04-01,LLY,0.0
2014-04-01,LMT,0.0
2014-04-01,LOW,0.43
2014-04-01,MA,0.86
2014-04-01,MCD,0.01
2014-04-01,MDLZ,0.0
2014-04-01,MDT,0.01
2014-04-01,MET,0.78
2014-04-01,META,0.07
2014-04-01,MMM,0.04
2014-04-01,MO,0.63
2014-04-01,MRK,0.0
2014-04-01,MS,0.69
2014-04-01,MSFT,0.01
2014-04-01,NEE,0.03
2014-04-01,NFLX,0.0
2014-04-01,NKE,0.02
2014-04-01,NVDA,0.02
2014-04-01,ORCL,0.01
2014-04-01,PEP,0.85
2014-04-01,PFE,0.03
2014-04-01,PG,0.13
2014-04-01,PM,0.2
2014-04-01,PYPL,0.0
2014-04-01,QCOM,0.0
2014-04-01,RTX,0.01
2014-04-01,SBUX,0.0
2014-04-01,SCHW,0.0
2014-04-01,SO,0.87
2014-04-01,SPG,0.01
2014-04-01,T,0.9
2014-04-01,TGT,0.0
2014-04-01,TMO,0.02
2014-04-01,TMUS,0.0
2014-04-01,TSLA,0.1
2014-04-01,TXN,0.01
2014-04-01,UNH,0.01
2014-04-01,UNP,0.01
2014-04-01,UPS,0.29
2014-04-01,USB,0.45
2014-04-01,V,0.73
2014-04-01,VZ,0.01
2014-04-01,WFC,0.0
2014-04-01,WMT,0.0
2014-04-01,XOM,0.01
2014-05-01,AAPL,0.42
2014-05-01,ABBV,0.0
2014-05-01,ABT,0.24
2014-05-01,ACN,0.16
2014-05-01,ADBE,0.02
2014-05-01,AIG,0.04
2014-05-01,AMD,0.53
2014-05-01,AMGN,0.0
2014-05-01,AMT,0.1
2014-05-01,AMZN,0.02
2014-05-01,AVGO,0.0
2014-05-01,AXP,0.0
2014-05-01,BA,0.69
2014-05-01,BAC,0.51
2014-05-01,BK,0.08
2014-05-01,BKNG,0.0
2014-05-01,BLK,0.01
2014-05-01,BMY,0.0
2014-05-01,BRK-B,0.0
2014-05-01,C,0.79
2014-05-01,CAT,0.78
2014-05-01,CHTR,0.0
2014-05-01,CL,0.08
2014-05-01,CMCSA,0.0
2014-05-01,COF,0.0
2014-05-01,COP,0.06
2014-05-01,COST,0.72
2014-05-01,CRM,0.04
2014-05-01,CSCO,0.0
2014-05-01,CVS,0.14
2014-05-01,CVX,0.0
2014-05-01,DE,0.91
2014-05-01,DHR,0.0
2014-05-01,DIS,0.0
2014-05-01,DOW,0.05
2014-05-01,DUK,0.0
2014-05-01,EMR,0.0
2014-05-01,F,0.84
2014-05-01,FDX,0.0
2014-05-01,GD,0.02
2014-05-01,GE,0.07
2014-05-01,GILD,0.01
2014-05-01,GM,0.71
2014-05-01,GOOG,0.45
2014-05-01,GOOGL,0.41
2014-05-01,GS,0.45
2014-05-01,HD,0.5
2014-05-01,HON,0.02
2014-05-01,IBM,0.02
2014-05-01,INTC,0.0
2014-05-01,INTU,0.0
2014-05-01,JNJ,0.0
2014-05-01,JPM,0.0
2014-05-01,KHC,0.0
2014-05-01,KO,0.41
2014-05-01,LIN,0.08
2014-05-01,LLY,0.0
2014-05-01,LMT,0.0
2014-05-01,LOW,0.45
2014-05-01,MA,0.91
2014-05-01,MCD,0.01
2014-05-01,MDLZ,0.0
2014-05-01,MDT,0.01
2014-05-01,MET,0.64
2014-05-01,META,0.07
2014-05-01,MMM,0.05
2014-05-01,MO,0.61
2014-05-01,MRK,0.0
2014-05-01,MS,0.76
2014-05-01,MSFT,0.0
2014-05-01,NEE,0.04
2014-05-01,NFLX,0.0
2014-05-01,NKE,0.02
2014-05-01,NVDA,0.02
2014-05-01,ORCL,0.01
2014-05-01,PEP,0.74
2014-05-01,PFE,0.05
2014-05-01,PG,0.14
2014-05-01,PM,0.21
2014-05-01,PYPL,0.0
2014-05-01,QCOM,0.0
